timestamp,wpm,key_hold_mean,key_flight_mean,backspace_count,mouse_avg_speed,mouse_distance,mouse_clicks,mouse_scrolls,mouse_accel_mean,brightness,cpu,mem,net_bytes_sent,net_bytes_recv,conns,battery,hour_of_day,is_night,loc_hash,active_window_hash,wifi,score,is_anomaly
2026-01-27T17:12:24.483503Z,0.0,0.0858,0.7412,0,163.02,4559.85,3,0,7517.1506,28.0,20.7,88.3,55242710.0,1574949380.0,166.0,71.0,22.7,0,754.0,7546.0,0.0,0.12332413889680266,0
2026-03-18T17:20:12.602032Z,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,83.0,0.0,89.5,87354720.0,1081393074.0,235.0,100.0,22.833333333333332,0,80.0,4122.0,0.0,-0.029304068171796427,1
2026-03-18T17:20:42.832024Z,16.0,0.0747,0.2878,4,485.75,13899.33,9,0,1739.7314,50.0,30.8,87.8,88864228.0,1088952924.0,484.0,100.0,22.833333333333332,0,974.0,4122.0,0.0,0.03386916414354191,0
2026-03-18T17:21:13.084219Z,41.6,0.078,0.6664,5,351.5,4455.39,4,0,2276.4008,50.0,30.3,91.5,89722725.0,1090916618.0,509.0,100.0,22.85,0,974.0,8399.0,0.0,0.043437645729140884,0
2026-03-18T17:21:43.356770Z,72.4,0.0795,0.4289,25,0.0,0.0,0,0,2276.4008,50.0,19.6,89.4,90165929.0,1091373211.0,435.0,100.0,22.85,0,974.0,8399.0,0.0,0.030571769944236826,0
2026-03-18T17:22:13.520375Z,32.8,0.0801,0.3947,0,464.07,7029.65,3,0,2425.9192,50.0,21.2,90.1,90552913.0,1091773900.0,427.0,100.0,22.866666666666667,0,974.0,4122.0,0.0,0.051011344347060894,0
2026-03-18T17:22:43.777547Z,3.2,0.0823,0.5565,0,285.85,8263.95,5,0,7210.1001,50.0,24.2,88.8,90767128.0,1091858332.0,383.0,100.0,22.866666666666667,0,974.0,4122.0,0.0,0.05515487733596014,0
